season,week,matchup_id,is_playoff,is_consolation,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,winner,margin,home_owner_name,away_owner_name,home_owner_slug,away_owner_slug
2020,1,,0,0,5,McDonalds all Day breakfast ,118.0,8,Team King,106.0,McDonalds all Day breakfast ,12.0,Max,Connor,max,connor
2020,1,,0,0,9,CeeDeez  Nuts,87.0,10,Beta Boys,128.0,Beta Boys,41.0,Tyler,Tanner,tyler,tanner
2020,1,,0,0,4,Gang $hit Fam,120.0,1,Shoneys Squanch Squad,133.0,Shoneys Squanch Squad,13.0,Mike,Ethan,mike,ethan
2020,1,,0,0,3,Mr. Rodgers hood 12 bitch,130.0,6,Fresh Prince Of Helaire,148.0,Fresh Prince Of Helaire,18.0,Matt,Nathaniel,matt,nathaniel
2020,2,,0,0,8,Team King,115.0,10,Beta Boys,149.0,Beta Boys,34.0,Connor,Tanner,connor,tanner
2020,2,,0,0,1,Shoneys Squanch Squad,151.0,7,Krafts Massage Parlor ,127.0,Shoneys Squanch Squad,24.0,Ethan,Justin,ethan,justin
2020,2,,0,0,6,Fresh Prince Of Helaire,167.0,2,Cincinnati Gun Owners Club,110.0,Fresh Prince Of Helaire,57.0,Nathaniel,Gerson,nathaniel,gerson
2020,2,,0,0,4,Gang $hit Fam,148.0,5,McDonalds all Day breakfast ,131.0,Gang $hit Fam,17.0,Mike,Max,mike,max
2020,2,,0,0,3,Mr. Rodgers hood 12 bitch,130.0,9,CeeDeez  Nuts,110.0,Mr. Rodgers hood 12 bitch,20.0,Matt,Tyler,matt,tyler
2020,3,,0,0,1,Shoneys Squanch Squad,110.0,6,Fresh Prince Of Helaire,141.0,Fresh Prince Of Helaire,31.0,Ethan,Nathaniel,ethan,nathaniel
2020,3,,0,0,8,Team King,120.0,4,Gang $hit Fam,170.0,Gang $hit Fam,50.0,Connor,Mike,connor,mike
2020,3,,0,0,10,Beta Boys,114.0,3,Mr. Rodgers hood 12 bitch,121.0,Mr. Rodgers hood 12 bitch,7.0,Tanner,Matt,tanner,matt
2020,3,,0,0,7,Krafts Massage Parlor ,114.0,5,McDonalds all Day breakfast ,131.0,McDonalds all Day breakfast ,17.0,Justin,Max,justin,max
2020,3,,0,0,2,Cincinnati Gun Owners Club,138.0,9,CeeDeez  Nuts,140.0,CeeDeez  Nuts,2.0,Gerson,Tyler,gerson,tyler
2020,4,,0,0,4,Gang $hit Fam,104.0,3,Mr. Rodgers hood 12 bitch,167.0,Mr. Rodgers hood 12 bitch,63.0,Mike,Matt,mike,matt
2020,4,,0,0,5,McDonalds all Day breakfast ,115.0,1,Shoneys Squanch Squad,112.0,McDonalds all Day breakfast ,3.0,Max,Ethan,max,ethan
2020,4,,0,0,9,CeeDeez  Nuts,100.0,6,Fresh Prince Of Helaire,134.0,Fresh Prince Of Helaire,34.0,Tyler,Nathaniel,tyler,nathaniel
2020,4,,0,0,7,Krafts Massage Parlor ,137.0,8,Team King,138.0,Team King,1.0,Justin,Connor,justin,connor
2020,4,,0,0,2,Cincinnati Gun Owners Club,108.0,10,Beta Boys,91.0,Cincinnati Gun Owners Club,17.0,Gerson,Tanner,gerson,tanner
2020,5,,0,0,5,McDonalds all Day breakfast ,115.0,9,CeeDeez  Nuts,109.0,McDonalds all Day breakfast ,6.0,Max,Tyler,max,tyler
2020,5,,0,0,4,Gang $hit Fam,140.0,7,Krafts Massage Parlor ,111.0,Gang $hit Fam,29.0,Mike,Justin,mike,justin
2020,5,,0,0,3,Mr. Rodgers hood 12 bitch,130.0,2,Cincinnati Gun Owners Club,106.0,Mr. Rodgers hood 12 bitch,24.0,Matt,Gerson,matt,gerson
2020,5,,0,0,1,Shoneys Squanch Squad,168.0,8,Team King,109.0,Shoneys Squanch Squad,59.0,Ethan,Connor,ethan,connor
2020,5,,0,0,6,Fresh Prince Of Helaire,87.0,10,Beta Boys,108.0,Beta Boys,21.0,Nathaniel,Tanner,nathaniel,tanner
2020,6,,0,0,2,Cincinnati Gun Owners Club,95.0,8,Team King,119.0,Team King,24.0,Gerson,Connor,gerson,connor
2020,6,,0,0,10,Beta Boys,102.0,1,Shoneys Squanch Squad,131.0,Shoneys Squanch Squad,29.0,Tanner,Ethan,tanner,ethan
2020,6,,0,0,6,Fresh Prince Of Helaire,99.0,4,Gang $hit Fam,100.0,Gang $hit Fam,1.0,Nathaniel,Mike,nathaniel,mike
2020,6,,0,0,3,Mr. Rodgers hood 12 bitch,73.0,5,McDonalds all Day breakfast ,100.0,McDonalds all Day breakfast ,27.0,Matt,Max,matt,max
2020,6,,0,0,9,CeeDeez  Nuts,113.0,7,Krafts Massage Parlor ,114.0,Krafts Massage Parlor ,1.0,Tyler,Justin,tyler,justin
2020,7,,0,0,1,Shoneys Squanch Squad,97.0,2,Cincinnati Gun Owners Club,103.0,Cincinnati Gun Owners Club,6.0,Ethan,Gerson,ethan,gerson
2020,7,,0,0,4,Gang $hit Fam,133.0,10,Beta Boys,149.0,Beta Boys,16.0,Mike,Tanner,mike,tanner
2020,7,,0,0,5,McDonalds all Day breakfast ,92.0,6,Fresh Prince Of Helaire,164.0,Fresh Prince Of Helaire,72.0,Max,Nathaniel,max,nathaniel
2020,7,,0,0,7,Krafts Massage Parlor ,114.0,3,Mr. Rodgers hood 12 bitch,155.0,Mr. Rodgers hood 12 bitch,41.0,Justin,Matt,justin,matt
2020,7,,0,0,8,Team King,97.0,9,CeeDeez  Nuts,93.0,Team King,4.0,Connor,Tyler,connor,tyler
2020,8,,0,0,2,Cincinnati Gun Owners Club,80.0,4,Gang $hit Fam,126.0,Gang $hit Fam,46.0,Gerson,Mike,gerson,mike
2020,8,,0,0,10,Beta Boys,97.0,5,McDonalds all Day breakfast ,109.0,McDonalds all Day breakfast ,12.0,Tanner,Max,tanner,max
2020,8,,0,0,6,Fresh Prince Of Helaire,105.0,7,Krafts Massage Parlor ,72.0,Fresh Prince Of Helaire,33.0,Nathaniel,Justin,nathaniel,justin
2020,8,,0,0,3,Mr. Rodgers hood 12 bitch,140.0,8,Team King,102.0,Mr. Rodgers hood 12 bitch,38.0,Matt,Connor,matt,connor
2020,8,,0,0,9,CeeDeez  Nuts,110.0,1,Shoneys Squanch Squad,115.0,Shoneys Squanch Squad,5.0,Tyler,Ethan,tyler,ethan
2020,9,,0,0,5,McDonalds all Day breakfast ,96.0,2,Cincinnati Gun Owners Club,112.0,Cincinnati Gun Owners Club,16.0,Max,Gerson,max,gerson
2020,9,,0,0,7,Krafts Massage Parlor ,79.0,4,Gang $hit Fam,118.0,Gang $hit Fam,39.0,Justin,Mike,justin,mike
2020,9,,0,0,10,Beta Boys,128.0,9,CeeDeez  Nuts,63.0,Beta Boys,65.0,Tanner,Tyler,tanner,tyler
2020,9,,0,0,8,Team King,108.0,1,Shoneys Squanch Squad,176.0,Shoneys Squanch Squad,68.0,Connor,Ethan,connor,ethan
2020,9,,0,0,6,Fresh Prince Of Helaire,99.0,3,Mr. Rodgers hood 12 bitch,143.0,Mr. Rodgers hood 12 bitch,44.0,Nathaniel,Matt,nathaniel,matt
2020,10,,0,0,7,Krafts Massage Parlor ,73.0,10,Beta Boys,84.0,Beta Boys,11.0,Justin,Tanner,justin,tanner
2020,10,,0,0,8,Team King,107.0,5,McDonalds all Day breakfast ,102.0,Team King,5.0,Connor,Max,connor,max
2020,10,,0,0,2,Cincinnati Gun Owners Club,125.0,6,Fresh Prince Of Helaire,101.0,Cincinnati Gun Owners Club,24.0,Gerson,Nathaniel,gerson,nathaniel
2020,10,,0,0,1,Shoneys Squanch Squad,90.0,4,Gang $hit Fam,148.0,Gang $hit Fam,58.0,Ethan,Mike,ethan,mike
2020,10,,0,0,9,CeeDeez  Nuts,102.0,3,Mr. Rodgers hood 12 bitch,115.0,Mr. Rodgers hood 12 bitch,13.0,Tyler,Matt,tyler,matt
2020,11,,0,0,8,Team King,109.0,6,Fresh Prince Of Helaire,137.0,Fresh Prince Of Helaire,28.0,Connor,Nathaniel,connor,nathaniel
2020,11,,0,0,7,Krafts Massage Parlor ,103.0,1,Shoneys Squanch Squad,103.0,TIE,0.0,Justin,Ethan,justin,ethan
2020,11,,0,0,3,Mr. Rodgers hood 12 bitch,139.0,10,Beta Boys,122.0,Mr. Rodgers hood 12 bitch,17.0,Matt,Tanner,matt,tanner
2020,11,,0,0,5,McDonalds all Day breakfast ,106.0,4,Gang $hit Fam,139.0,Gang $hit Fam,33.0,Max,Mike,max,mike
2020,11,,0,0,9,CeeDeez  Nuts,100.0,2,Cincinnati Gun Owners Club,125.0,Cincinnati Gun Owners Club,25.0,Tyler,Gerson,tyler,gerson
2020,12,,0,0,1,Shoneys Squanch Squad,147.0,3,Mr. Rodgers hood 12 bitch,137.0,Shoneys Squanch Squad,10.0,Ethan,Matt,ethan,matt
2020,12,,0,0,4,Gang $hit Fam,85.0,8,Team King,154.0,Team King,69.0,Mike,Connor,mike,connor
2020,12,,0,0,6,Fresh Prince Of Helaire,100.0,9,CeeDeez  Nuts,155.0,CeeDeez  Nuts,55.0,Nathaniel,Tyler,nathaniel,tyler
2020,12,,0,0,5,McDonalds all Day breakfast ,108.0,7,Krafts Massage Parlor ,72.0,McDonalds all Day breakfast ,36.0,Max,Justin,max,justin
2020,12,,0,0,10,Beta Boys,111.0,2,Cincinnati Gun Owners Club,144.0,Cincinnati Gun Owners Club,33.0,Tanner,Gerson,tanner,gerson
2020,13,,0,0,4,Gang $hit Fam,98.0,9,CeeDeez  Nuts,99.0,CeeDeez  Nuts,1.0,Mike,Tyler,mike,tyler
2020,13,,0,0,1,Shoneys Squanch Squad,110.0,5,McDonalds all Day breakfast ,113.0,McDonalds all Day breakfast ,3.0,Ethan,Max,ethan,max
2020,13,,0,0,2,Cincinnati Gun Owners Club,118.0,3,Mr. Rodgers hood 12 bitch,133.0,Mr. Rodgers hood 12 bitch,15.0,Gerson,Matt,gerson,matt
2020,13,,0,0,8,Team King,122.0,7,Krafts Massage Parlor ,109.0,Team King,13.0,Connor,Justin,connor,justin
2020,13,,0,0,10,Beta Boys,124.0,6,Fresh Prince Of Helaire,132.0,Fresh Prince Of Helaire,8.0,Tanner,Nathaniel,tanner,nathaniel
2020,14,,1,0,3,Mr. Rodgers hood 12 bitch,176.0,2,Cincinnati Gun Owners Club,132.0,Mr. Rodgers hood 12 bitch,44.0,Matt,Gerson,matt,gerson
2020,14,,1,0,6,Fresh Prince Of Helaire,94.0,5,McDonalds all Day breakfast ,77.0,Fresh Prince Of Helaire,17.0,Nathaniel,Max,nathaniel,max
2020,14,,1,0,4,Gang $hit Fam,109.0,10,Beta Boys,137.0,Beta Boys,28.0,Mike,Tanner,mike,tanner
2020,14,,1,0,1,Shoneys Squanch Squad,122.0,8,Team King,138.0,Team King,16.0,Ethan,Connor,ethan,connor
2020,14,,1,0,9,CeeDeez  Nuts,122.0,7,Krafts Massage Parlor ,64.0,CeeDeez  Nuts,58.0,Tyler,Justin,tyler,justin
2020,15,,1,0,3,Mr. Rodgers hood 12 bitch,147.0,6,Fresh Prince Of Helaire,136.0,Mr. Rodgers hood 12 bitch,11.0,Matt,Nathaniel,matt,nathaniel
2020,15,,1,0,10,Beta Boys,103.0,8,Team King,106.0,Team King,3.0,Tanner,Connor,tanner,connor
2020,15,,1,0,1,Shoneys Squanch Squad,136.0,4,Gang $hit Fam,107.0,Shoneys Squanch Squad,29.0,Ethan,Mike,ethan,mike
2020,15,,1,0,5,McDonalds all Day breakfast ,103.0,2,Cincinnati Gun Owners Club,159.0,Cincinnati Gun Owners Club,56.0,Max,Gerson,max,gerson
2020,15,,1,0,9,CeeDeez  Nuts,142.0,7,Krafts Massage Parlor ,73.0,CeeDeez  Nuts,69.0,Tyler,Justin,tyler,justin
2020,16,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,16,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,16,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,16,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,16,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,17,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,17,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,17,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,17,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,17,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,18,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,18,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,18,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,18,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,18,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,19,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,19,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,19,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,19,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,19,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,20,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,20,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,20,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,20,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,20,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,21,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,21,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,21,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,21,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,21,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,22,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,22,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,22,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,22,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,22,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,23,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,23,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,23,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,23,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,23,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,24,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,24,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,24,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,24,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,24,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,25,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,25,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,25,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,25,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,25,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,26,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,26,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,26,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,26,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,26,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,27,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,27,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,27,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,27,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,27,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,28,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,28,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,28,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,28,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,28,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,29,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,29,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,29,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,29,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,29,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,30,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,30,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,30,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,30,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,30,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,31,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,31,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,31,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,31,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,31,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,32,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,32,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,32,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,32,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,32,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,33,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,33,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,33,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,33,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,33,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,34,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,34,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,34,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,34,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,34,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2020,35,,1,0,3,Mr. Rodgers hood 12 bitch,132.0,8,Team King,111.0,Mr. Rodgers hood 12 bitch,21.0,Matt,Connor,matt,connor
2020,35,,1,0,6,Fresh Prince Of Helaire,117.0,10,Beta Boys,150.0,Beta Boys,33.0,Nathaniel,Tanner,nathaniel,tanner
2020,35,,1,0,1,Shoneys Squanch Squad,137.0,2,Cincinnati Gun Owners Club,128.0,Shoneys Squanch Squad,9.0,Ethan,Gerson,ethan,gerson
2020,35,,1,0,4,Gang $hit Fam,174.0,5,McDonalds all Day breakfast ,110.0,Gang $hit Fam,64.0,Mike,Max,mike,max
2020,35,,1,0,9,CeeDeez  Nuts,98.0,7,Krafts Massage Parlor ,116.0,Krafts Massage Parlor ,18.0,Tyler,Justin,tyler,justin
2021,1,,0,0,8,Team King,155.0,9,Team PCP,101.0,Team King,54.0,Connor,Tyler,connor,tyler
2021,1,,0,0,7,Krafts Massage Parlor ,141.0,1,Shoneys Squanch Squad,112.0,Krafts Massage Parlor ,29.0,Justin,Ethan,justin,ethan
2021,1,,0,0,2,Cincinnati Gun Owners Club,122.0,6,Big Chubb Energy,131.0,Big Chubb Energy,9.0,Gerson,Nathaniel,gerson,nathaniel
